global_idx,sentence,verb,recipient,rec.pron,theme,theme.pron,verb_lemma,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,babylm-default_ratio,babylm-balanced_ratio,loose-balanced_ratio,loose-default_ratio,removed_ratio,conti
3892,I 've promised her a place in my husband 's store. '',promised,her,p,a place in my husband's store,n,promise,VBN,3,i,PRP,PRON,4,NN,NOUN,5,,,14,dative,alternating,I 've promised a place in my husband's store to her. '',0.1688127518,0.02006649971,-0.03408193588,0.003340482712,-0.1244628429412841,1
11020,"What did they do at the snack bar, pay you more?",pay,you,p,more,n,pay,VB,9,,PRP,PRON,10,JJR,ADJ,11,,,13,dative,alternating,"What did they do at the snack bar, pay more to you?",0.05585312843,-0.314914465,-0.1336658001,0.437091589,0.1149277687072753,1
19376,Can I get you something to drink?,get,you,p,something to drink,n,get,VB,2,i,PRP,PRON,3,NN,PRON,4,,,8,dative,benefactive_alternating,Can I get something to drink for you?,0.4463744164,0.2406651974,0.2753469944,0.4699878693,-0.5006566047668457,1
19314,- I need to ask you a big favor.,ask,you,p,a big favor,n,ask,VB,4,,PRP,PRON,5,NN,NOUN,6,,,10,dative,alternating,- I need to ask a big favor to you.,0.3415887356,-0.3506643772,0.2155914307,0.4357545376,0.1693730354309082,1
591,can i show you something.,show,you,p,something,n,show,VB,2,i,PRP,PRON,3,NN,PRON,4,,,6,dative,alternating,can i show something to you.,0.4029390812,-0.2069430351,-0.1606521606,0.5110728741,0.8100852966308594,1
10340,"To ignore the facts, give you the benefit of the doubt.",give,you,p,the benefit of the doubt,n,give,VB,5,,PRP,PRON,6,NN,NOUN,7,,,13,dative,alternating,"To ignore the facts, give the benefit of the doubt to you.",0.2391216755,-0.02812743187,-0.001018285751,0.3965961933,-0.117250919342041,1
8178,"""Didn't I always pay you back everything I borrowed of you? """,pay,you,p,everything i borrowed of you,n,pay,VB,5,i,PRP,PRON,6,NN,PRON,8,,,15,dative,alternating,"""Didn't I always pay everything i borrowed of you to you back? """,0.8641242981,0.4257848263,0.4082665443,0.8500130177,0.6455495357513428,0
16722,"And if the King does ask you a question, answer plainly.",ask,you,p,a question,n,ask,VB,5,the king,PRP,PRON,6,NN,NOUN,7,,,13,dative,alternating,"And if the King does ask a question to you, answer plainly.",0.2458298206,-0.3968997002,-0.104184866,-0.08348655701,-0.2656483650207519,1
15554,"Now, let's give it a try.",give,it,i,a try,n,give,VB,4,s,PRP,PRON,5,NN,NOUN,6,,,9,dative,alternating,"Now, let's give a try to it.",0.9580463171,0.5998785496,0.1225626469,1.394040108,0.0442802906036376,1
25095,"In addition, he later walked Corwin's Pattern to give it additional power in the fight between Order and Chaos.",give,it,i,additional power in the fight between order and chaos,n,give,VB,10,,PRP,PRON,11,NN,NOUN,12,,,22,dative,alternating,"In addition, he later walked Corwin's Pattern to give additional power in the fight between order and chaos to it.",0.2022247314,0.06833744049,0.08744049072,0.1612892151,0.0171484947204589,1
10095,Don't give me your crap!,give,me,p,your crap,n,give,VB,2,,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,Don't give your crap to me!,-0.2590239048,-0.2660140991,0.1183109283,-0.1085922718,0.1448197364807129,1
20068,I'll pay you more.,pay,you,p,more,n,pay,VB,2,i,PRP,PRON,3,JJR,ADJ,4,,,6,dative,alternating,I'll pay more to you.,-0.08365893364,-0.1731069088,-0.02694058418,0.6686491966,0.3626654148101806,1
941,i give her fish?,give,her,p,fish,n,give,VBP,1,i,PRP,PRON,2,NN,NOUN,3,,,5,dative,alternating,i give fish to her?,0.08170461655,-0.7126979828,-0.6974039078,-0.04864788055,0.4042582511901855,1
16897,If I gave you that impression I am truly sorry.,gave,you,p,that impression,n,give,VBD,2,i,PRP,PRON,3,NN,NOUN,4,,,11,dative,alternating,If I gave that impression to you I am truly sorry.,-0.3059344292,-0.3320932388,-0.1629202366,0.06908965111,-0.1259350776672363,1
1976,"Cos you just sit there and, do you think you can lend me some money, please, I promise I'll pay you back, and they'll all give you about ten P, some of them give you fifty, some of them give you twenty  got about, I was thinking you could just go in there and save up for all your  Christmas shopping couldn't you?",give,you,p,about ten p,n,give,VB,31,they,PRP,PRON,32,NN,NOUN,33,,,76,dative,alternating,"Cos you just sit there and, do you think you can lend me some money, please, I promise I'll pay you back, and they'll all give about ten p to you, some of them give you fifty, some of them give you twenty  got about, I was thinking you could just go in there and save up for all your  Christmas shopping couldn't you?",0.106495142,0.05466270447,0.04171323776,0.09513616562,0.1031358242034912,1
9386,Look at that thing handing us the ha-ha.,handing,us,p,the ha-ha,n,hand,VBG,4,,PRP,PRON,5,UH,INTJ,6,,,9,dative,alternating,Look at that thing handing the ha-ha to us.,-0.05532026291,-0.5967459679,-0.1574287415,0.1818537712,-0.2357568740844726,1
3749,"I will sit in the evening on the bough outside the window, and I will sing you something that will make you feel happy and grateful.",sing,you,p,something that will make you feel happy and grateful,n,sing,VB,16,i,PRP,PRON,17,NN,PRON,18,,,28,dative,benefactive_alternating,"I will sit in the evening on the bough outside the window, and I will sing something that will make you feel happy and grateful for you.",-0.08708786964,-0.003794193268,-0.003125667572,-0.0164513588,-0.2088057994842529,1
1086,can i give you a hint?,give,you,p,a hint,n,give,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,can i give a hint to you?,0.6372015476,-0.4419941902,-0.6779971123,0.3401854038,-0.2898619174957275,1
5465,"Every living thing in the sea, from the great whales down to the little shrimps, came in shoals to offer their congratulations to the bride and bridegroom and to wish them a long and prosperous life.",wish,them,p,a long and prosperous life,n,wish,VB,31,,PRP,PRON,32,NN,NOUN,33,,,39,dative,do_only,"Every living thing in the sea, from the great whales down to the little shrimps, came in shoals to offer their congratulations to the bride and bridegroom and to wish a long and prosperous life to them.",0.1489775181,0.03801441193,-0.03200078011,0.1680855751,0.1480700969696045,1
3453,"The old King was much grieved when they brought him the news of his son 's disappearance, but as he could do nothing to free him from his fate, he gave himself up to an old age of grief and loneliness, cherishing at the same time the hope that some lucky chance might one day deliver the youth out of the hands of his enemy.",brought,him,p,the news of his son's disappearance,n,bring,VBD,8,they,PRP,PRON,9,NN,NOUN,10,,,69,dative,alternating,"The old King was much grieved when they brought the news of his son's disappearance to him, but as he could do nothing to free him from his fate, he gave himself up to an old age of grief and loneliness, cherishing at the same time the hope that some lucky chance might one day deliver the youth out of the hands of his enemy.",-0.01441192627,-0.04824590683,-0.06499385834,-0.02673959732,0.0456154346466064,1
13620,"Yeah, why did my mom bring us a teddy bear?",bring,us,p,a teddy bear,n,bring,VB,6,my mom,PRP,PRON,7,NN,NOUN,8,,,12,dative,alternating,"Yeah, why did my mom bring a teddy bear to us?",-0.1269776821,-0.3436498642,-0.236105442,-0.02381443977,-0.338261604309082,1
16239,"When we, as actors, first walked in, and they showed us the flying saucer and everything around us we were extremely impressed by it.",showed,us,p,the flying saucer and everything around us,n,show,VBD,12,they,PRP,PRON,13,NN,NOUN,14,,,28,dative,alternating,"When we, as actors, first walked in, and they showed the flying saucer and everything around us to us we were extremely impressed by it.",0.2413644791,0.1088764668,0.2155530453,0.2180247307,0.1180448532104492,1
9848,"But, I mean, let me ask you this.",ask,you,p,this,i,ask,VB,7,me,PRP,PRON,8,DT,PRON,9,,,11,dative,alternating,"But, I mean, let me ask this to you.",0.6851096153,0.1383433342,0.1077735424,0.3759346008,0.2969927787780761,1
20454,"If ever you want to talk, give me a ring and come over.",give,me,p,a ring,n,give,VB,7,,PRP,PRON,8,NN,NOUN,9,,,15,dative,alternating,"If ever you want to talk, give a ring to me and come over.",0.1923513412,0.02688097954,-0.1959609985,0.3779313564,-0.0087261199951171,1
21370,This gives it a ranking of 47th in India (out of a total of 640)and 6th in its state.,gives,it,i,a ranking of 47th in india ( out of a total of 640)and 6th in its state,n,give,VBZ,1,this,PRP,PRON,2,NN,NOUN,3,,,21,dative,alternating,This gives a ranking of 47th in india ( out of a total of 640)and 6th in its state to it.,0.3508656025,0.1726958752,0.3217253685,0.4351861477,0.0360965728759765,1
548,nonna sent you a little card.,sent,you,p,a little card,n,send,VBD,1,nonna,PRP,PRON,2,NN,NOUN,3,,,7,dative,alternating,nonna sent a little card to you.,-0.4743757248,-0.4152975082,-0.4654393196,-0.124332428,-1.160189151763916,1
19065,"He's gonna be fine, just give me that.",give,me,p,that,i,give,VB,8,,PRP,PRON,9,DT,PRON,10,,,12,dative,alternating,"He's gonna be fine, just give that to me.",0.1011042595,-0.08927989006,0.05878734589,0.1847293377,0.334022045135498,1
23142,"In recent years, the government has given more than eighty industrial parks money.",given,more than eighty industrial parks,n,money,n,give,VBN,7,the government,NNS,NOUN,8,NN,NOUN,13,,,15,dative,alternating,"In recent years, the government has given money to more than eighty industrial parks.",-0.7582912445,-0.4524111748,-0.5438790321,-0.5504143238,-0.3400478363037109,1
9022,"""If Mrs. Townsend will give me her assurance that she will divorce her husband and if he will give me his written promise to marry you within a week of the two decrees being made absolute, I will do that. """,give,me,p,his written promise to marry you within a week of the two decrees being made absolute,n,give,VB,19,he,PRP,PRON,20,NN,NOUN,21,,,44,dative,alternating,"""If Mrs. Townsend will give me her assurance that she will divorce her husband and if he will give his written promise to marry you within a week of the two decrees being made absolute to me, I will do that. """,0.1900937557,0.1671178341,0.2356305122,0.1965792179,0.1248042583465576,1
3962,"He gave the curious neighbours a good-natured hint, and they presently withdrew.",gave,the curious neighbours,n,a good-natured hint,n,give,VBD,1,he,NNS,NOUN,2,NN,NOUN,5,,,14,dative,alternating,"He gave a good-natured hint to the curious neighbours, and they presently withdrew.",-0.4862937927,-0.3436136246,-0.627573967,-0.3583102226,-0.8586878776550293,1
14215,"Okay, then give me $20 because you lost the bet.",give,me,p,$20,n,give,VB,3,,PRP,PRON,4,CD,NUM,5,,,13,dative,alternating,"Okay, then give $ 20 to me because you lost the bet.",0.2570149899,0.105036974,-0.3030526638,0.2129004002,0.1037178039550781,1
11989,Are you going to get me a mirror from the river?,get,me,p,a mirror,n,get,VB,4,,PRP,PRON,5,NN,NOUN,6,,,12,dative,benefactive_alternating,Are you going to get a mirror for me from the river?,0.0663318634,-0.07240462303,-0.1260511875,0.219263792,0.0104224681854248,1
498,he would always tell the little boy stories about brer rabbit and brer fox and the little bear that's uncle remus?,tell,the little boy,n,stories about brer rabbit and brer fox and the little bear that's uncle remus,n,tell,VB,3,he,NN,NOUN,4,NNS,NOUN,7,,,23,dative,alternating,he would always tell stories about brer rabbit and brer fox and the little bear that's uncle remus to the little boy?,0.336742878,0.2851424217,0.1443738937,0.2297706604,0.0664057731628418,1
942,did i give you any fish?,give,you,p,any fish,n,give,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,did i give any fish to you?,0.4038865566,-0.2358491421,-0.5633864403,0.3869538307,0.0142240524291992,1
15062,"Forget the watch, I'll get you an alarm clock.",get,you,p,an alarm clock,n,get,VB,6,i,PRP,PRON,7,NN,NOUN,8,,,12,dative,benefactive_alternating,"Forget the watch, I'll get an alarm clock for you.",-0.0898194313,-0.1524467468,-0.2667896748,0.04002332687,-0.4320015907287597,1
8523,“Now I warrant he hath some bold proposal to advance that shall give us easement in this difficulty.,give,us,p,easement in this difficulty,n,give,VB,13,that,PRP,PRON,14,NN,NOUN,15,,,20,dative,alternating,“Now I warrant he hath some bold proposal to advance that shall give easement in this difficulty to us.,0.1481571198,-0.1716136932,-0.06656980515,0.07652330399,0.0986108779907226,1
10069,I want to tell you a story about a good boy who stuttered like hell.,tell,you,p,a story about a good boy who stuttered like hell,n,tell,VB,3,,PRP,PRON,4,NN,NOUN,5,,,16,dative,alternating,I want to tell a story about a good boy who stuttered like hell to you.,0.5814003944,-0.08812665939,-0.05390048027,0.3125803471,-0.0316290855407714,1
15277,Now this rottweiler won't stop leaving me creepy voice mails.,leaving,me,p,creepy voice mails,n,leave,VBG,6,,PRP,PRON,7,NNS,NOUN,8,,,12,dative,alternating/benefactive_alternating,Now this rottweiler won't stop leaving creepy voice mails for me.,-0.3053240776,-0.4046878815,-0.2382946014,-0.4610042572,0.0604162216186523,1
14299,Trying to give you a body.,give,you,p,a body,n,give,VB,2,,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,Trying to give a body to you.,0.1765184402,-0.572078228,-0.3193659782,0.326385498,-0.0868535041809082,1
11448,"But you owe us 51, 000 dollars.",owe,us,p,"51 , 000 dollars",n,owe,VBP,2,you,PRP,PRON,3,NNS,NOUN,4,,,9,dative,alternating,"But you owe 51, 000 dollars to us.",-0.1991033554,-0.2701563835,-0.2295527458,0.02496147156,-0.0828957557678222,1
22317,"George Harrison and John Lennon stayed longer, but were upset when ""Magic Alex"", a friend who came to India with them, began to tell them stories about the Maharishi trying to have sexual intercourse with some of the women who came to the ashram.",tell,them,p,stories about the maharishi trying to have sexual intercourse with some of the women who came to the ashram,n,tell,VB,28,,PRP,PRON,29,NNS,NOUN,30,,,50,dative,alternating,"George Harrison and John Lennon stayed longer, but were upset when ""Magic Alex"", a friend who came to India with them, began to tell stories about the maharishi trying to have sexual intercourse with some of the women who came to the ashram to them.",0.03178024292,0.05565357208,-0.04856204987,0.03741669655,0.0354969501495361,1
