global_idx,sentence,verb_lemma,verb,recipient,theme,recipient_length,theme_length,length_difference,recipient_pronoun,theme_pronoun,score,is_balanced,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,babylm-default_ratio,babylm-balanced_ratio,len_category,Construction,recipient_pos_spacy
8439,"If I did not have that, I would send Sambo to my father's room for his ebony box and blow my brains out.",send,send,my father's room,sambo,3,1,1.098612289,-0.5,-0.5,-0.2828633785,-0.5,VB,9,i,IN,,12,NNP,PROPN,10,to,11,26,prep,alternating,"If I did not have that, I would send my father's room Sambo for his ebony box and blow my brains out.",-0.2828633785,-0.02499055862,3. Recipient Longer,PO,ADP
21509,Then they left it to Hadsall to keep manned.,leave,left,hadsall,it,1,1,0,-0.5,0.5,-0.9919819832,-0.5,VBD,2,they,IN,,5,PRP,PRON,3,to,4,10,prep,alternating,Then they left hadsall it to keep manned.,-0.9919819832,-0.7417263985,2. Equal Length,PO,ADP
10589,"All right, well, if I don't take you to Paddington I have to take you home with me, aren't I?",take,take,paddington,you,1,1,0,-0.5,0.5,-0.2696619034,-0.5,VB,9,i,IN,,12,PRP,PRON,10,to,11,26,prep,alternating,"All right, well, if I don't take paddington you I have to take you home with me, aren't I?",-0.2696619034,-0.123144865,2. Equal Length,PO,ADP
5296,"The wicked woman had carefully marked the poisoned bottle, but on coming into the room she had grown nervous, and pouring out the wine hurriedly had unconsciously given the poisoned cup to her own child.",give,given,her own child,the poisoned cup,3,3,0,-0.5,-0.5,-0.3324184418,-0.5,VBN,29,,IN,,34,NN,NOUN,30,to,33,38,prep,alternating,"The wicked woman had carefully marked the poisoned bottle, but on coming into the room she had grown nervous, and pouring out the wine hurriedly had unconsciously given her own child the poisoned cup.",-0.3324184418,-0.3659958839,2. Equal Length,PO,ADP
9311,They're driving us to destruction.,drive,driving,destruction,us,1,1,0,-0.5,0.5,-2.449210644,-0.5,VBG,2,they,IN,,5,PRP,PRON,3,to,4,7,prep,alternating,They're driving destruction us.,-2.449210644,-1.412047863,2. Equal Length,PO,ADP
25358,"Between 1960 and 1964, one more 110 ton BOP vessel was added, bringing the 110 ton vessel count to three.",bring,bringing,three,the 110 ton vessel count,1,5,-1.609437912,-0.5,-0.5,-0.5180673599,-0.5,VBG,14,,IN,,21,NN,NOUN,15,to,20,23,prep,alternating,"Between 1960 and 1964, one more 110 ton BOP vessel was added, bringing three the 110 ton vessel count.",-0.5180673599,-0.5846209526,1. Recipient Shorter,PO,ADP
20782,"Then, as per the locarion told by Pappi, Pritam brings the necklace and gives it to the inspector.",give,gives,the inspector,it,2,1,0.6931471806,-0.5,0.5,-0.8066470623,-0.5,VBZ,15,,IN,,18,PRP,PRON,16,to,17,21,dative,alternating,"Then, as per the locarion told by Pappi, Pritam brings the necklace and gives the inspector it.",-0.8066470623,-0.1940112114,3. Recipient Longer,PO,ADP
876,read the book to jim.,read,read,jim,the book,1,2,-0.6931471806,-0.5,-0.5,-0.8383750916,-0.5,VB,0,,IN,,4,NN,NOUN,1,to,3,6,dative,alternating,read jim the book.,-0.8383750916,-0.8622608185,1. Recipient Shorter,PO,ADP
20986,"In total, he made 61 appearances for his country.",make,made,his country,61 appearances,2,2,0,-0.5,-0.5,-1.568227291,-0.5,VBD,4,he,IN,,8,NNS,NOUN,5,for,7,11,dative,benefactive_alternating,"In total, he made his country 61 appearances.",-1.568227291,-2.0803895,2. Equal Length,PO,ADP
9144,It's a good many years now since she threw everything to the winds to be with me.,throw,threw,the winds,everything,2,1,0.6931471806,-0.5,0.5,-0.7218511105,-0.5,VBD,9,she,IN,,12,NN,PRON,10,to,11,19,prep,alternating,It's a good many years now since she threw the winds everything to be with me.,-0.7218511105,-0.561756134,3. Recipient Longer,PO,ADP
5408,"He took these to his angry brother and offered them to him, asking his forgiveness, and begging him to accept them in the place of the one he had lost for him.",take,took,his angry brother,these,3,1,1.098612289,-0.5,0.5,-0.1903347969,-0.5,VBD,1,he,IN,,4,DT,PRON,2,to,3,35,prep,alternating,"He took his angry brother these and offered them to him, asking his forgiveness, and begging him to accept them in the place of the one he had lost for him.",-0.1903347969,-0.1564290524,3. Recipient Longer,PO,ADP
25012,He takes the elevator to the surface and emerges to see the world devastated and in ruin.,take,takes,the surface,the elevator,2,2,0,-0.5,-0.5,-0.9040045738,-0.5,VBZ,1,he,IN,,5,NN,NOUN,2,to,4,18,prep,alternating,He takes the surface the elevator and emerges to see the world devastated and in ruin.,-0.9040045738,-0.4339795113,2. Equal Length,PO,ADP
713,oh you gonna carry him to another room in the hospital.,carry,carry,another room in the hospital,him,5,1,1.609437912,-0.5,0.5,-2.127835035,-0.5,VB,4,,IN,,7,PRP,PRON,5,to,6,13,prep,alternating,oh you gonna carry another room in the hospital him.,-2.127835035,-1.294843435,3. Recipient Longer,PO,ADP
9592,"Took them to the hills and popped their melons, right?",take,Took,the hills,them,2,1,0.6931471806,-0.5,0.5,-1.191165447,-0.5,VBD,0,,IN,,3,PRP,PRON,1,to,2,12,prep,alternating,"Took the hills them and popped their melons, right?",-1.191165447,-0.2979850769,3. Recipient Longer,PO,ADP
3455,"At every step he seemed to sink into the clouds, but fear gave wings to his feet, and he crossed the lake in safety and set to work at once.",give,gave,his feet,wings,2,1,0.6931471806,-0.5,-0.5,-0.2892634869,-0.5,VBD,13,fear,IN,,16,NNS,NOUN,14,to,15,33,dative,alternating,"At every step he seemed to sink into the clouds, but fear gave his feet wings, and he crossed the lake in safety and set to work at once.",-0.2892634869,-0.1265234947,3. Recipient Longer,PO,ADP
866,so i can make a hat for monkey.,make,make,monkey,a hat,1,2,-0.6931471806,-0.5,-0.5,-0.9540781975,-0.5,VB,3,i,IN,,7,NN,NOUN,4,for,6,9,dative,benefactive_alternating,so i can make monkey a hat.,-0.9540781975,-0.5698952675,1. Recipient Shorter,PO,ADP
20982,Those who owe money to the government and miss the deadline pay interest on the amount owed plus a penalty.,owe,owe,the government,money,2,1,0.6931471806,-0.5,-0.5,-0.4322514534,-0.5,VBP,2,who,IN,,5,NN,NOUN,3,to,4,21,dative,alternating,Those who owe the government money and miss the deadline pay interest on the amount owed plus a penalty.,-0.4322514534,-0.6363801956,3. Recipient Longer,PO,ADP
12000,Cable the details of this fiasco to the War Department requesting instructions.,cable,Cable,the war department,the details of this fiasco,3,5,-0.5108256238,-0.5,-0.5,-1.412420273,-0.5,VB,0,,IN,,7,NNS,NOUN,1,to,6,13,prep,alternating,Cable the war department the details of this fiasco requesting instructions.,-1.412420273,-0.8843736649,1. Recipient Shorter,PO,ADP
14144,- He sold poisoned milk to schoolchildren.,sell,sold,schoolchildren,poisoned milk,1,2,-0.6931471806,-0.5,-0.5,-1.019195557,-0.5,VBD,2,he,IN,,6,NN,NOUN,3,to,5,8,dative,alternating,- He sold schoolchildren poisoned milk.,-1.019195557,-0.4032168388,1. Recipient Shorter,PO,ADP
14092,"- Sure, as soon as you take our demands to Pulitzer.",take,take,pulitzer,our demands,1,2,-0.6931471806,-0.5,-0.5,-0.6563067436,-0.5,VBP,7,you,IN,,11,NNS,NOUN,8,to,10,13,prep,alternating,"- Sure, as soon as you take pulitzer our demands.",-0.6563067436,-0.2442483902,1. Recipient Shorter,PO,ADP
18178,We can ferry 6 people to high ground in West Virginia and take Jenny to the ARK.,ferry,ferry,high ground in west virginia,6 people,5,2,0.9162907319,-0.5,-0.5,-0.9200072289,-0.5,VB,2,we,IN,,6,NNS,NOUN,3,to,5,18,prep,alternating,We can ferry high ground in west virginia 6 people and take Jenny to the ARK.,-0.9200072289,-0.8998088837,3. Recipient Longer,PO,ADP
16488,They could have taken him to mexico.,take,taken,mexico,him,1,1,0,-0.5,0.5,-2.291687012,-0.5,VBN,3,they,IN,,6,PRP,PRON,4,to,5,8,prep,alternating,They could have taken mexico him.,-2.291687012,-0.806135416,2. Equal Length,PO,ADP
444,you're gonna take him to the ambulance?,take,take,the ambulance,him,2,1,0.6931471806,-0.5,0.5,-1.518907785,-0.5,VB,4,,IN,,7,PRP,PRON,5,to,6,10,prep,alternating,you're gonna take the ambulance him?,-1.518907785,-0.4877920151,3. Recipient Longer,PO,ADP
16223,Love to love to very much I want to take you to the galaxy ln the morning you belong to me,take,take,the galaxy,you,2,1,0.6931471806,-0.5,0.5,-0.7991390228,-0.5,VB,9,,IN,,12,PRP,PRON,10,to,11,21,prep,alternating,Love to love to very much I want to take the galaxy you ln the morning you belong to me,-0.7991390228,-0.3080878258,3. Recipient Longer,PO,ADP
21330,This gave the Super Kings a 38-run victory that took them to the final.,take,took,the final,them,2,1,0.6931471806,-0.5,0.5,-1.163683414,-0.5,VBD,9,that,IN,,12,PRP,PRON,10,to,11,15,prep,alternating,This gave the Super Kings a 38-run victory that took the final them.,-1.163683414,-0.9646277428,3. Recipient Longer,PO,ADP
8717,"The windows were narrow, but enough sunlight straggled in to give a ghostly look to the candles, lighted here and there.",give,give,"the candles , lighted here and there",a ghostly look,6,3,0.6931471806,-0.5,-0.5,-0.584446907,-0.5,VB,11,,IN,,16,NN,NOUN,12,to,15,24,dative,alternating,"The windows were narrow, but enough sunlight straggled in to give the candles, lighted here and there a ghostly look.",-0.584446907,-0.3388352394,3. Recipient Longer,PO,ADP
22047,people are interested in a 736-page scholarly tome about Mark Twain. ” They rushed to send copies to bookstores in time for the holidays.,send,send,bookstores,copies,1,1,0,-0.5,-0.5,-0.2214326859,-0.5,VB,16,,IN,,19,NNS,NOUN,17,to,18,26,prep,alternating,people are interested in a 736-page scholarly tome about Mark Twain. ” They rushed to send bookstores copies in time for the holidays.,-0.2214326859,-0.1516022682,2. Equal Length,PO,ADP
21971,PAGASA assigns names to tropical depressions that form within their area of responsibility and any tropical cyclone that might move into their area of responsibility.,assign,assigns,tropical depressions that form within their area of responsibility and any tropical cyclone that might move into their area of responsibility,names,21,1,3.044522438,-0.5,-0.5,-0.4618139267,-0.5,VBZ,1,pagasa,IN,,4,NNS,NOUN,2,to,3,26,prep,alternating,PAGASA assigns tropical depressions that form within their area of responsibility and any tropical cyclone that might move into their area of responsibility names.,-0.4618139267,-0.3068227768,3. Recipient Longer,PO,ADP
1508,"Reliable sources in Kwang Chow say the highjackers were trying to take the plane to Hong Kong, but it was forced down by military jets.",take,take,hong kong,the plane,2,2,0,-0.5,-0.5,-0.7081847191,-0.5,VB,11,,IN,,15,NN,NOUN,12,to,14,27,prep,alternating,"Reliable sources in Kwang Chow say the highjackers were trying to take hong kong the plane, but it was forced down by military jets.",-0.7081847191,-0.2780628204,2. Equal Length,PO,ADP
22421,Valerie therefore paid the money to Margaret's daughter instead.,pay,paid,margaret's daughter,the money,2,2,0,-0.5,-0.5,-0.7912364006,-0.5,VBD,2,valerie,IN,,6,NN,NOUN,3,to,5,11,dative,alternating,Valerie therefore paid margaret's daughter the money instead.,-0.7912364006,-0.777993679,2. Equal Length,PO,ADP
3634,"But the Hazel-nut child, who was the most active little creature, climbed up the horse 's tail and began to bite it on the back, enraging the creature to such an extent that it paid no attention to the direction the robber tried to make it go in, but galloped straight home.",pay,paid,the direction the robber tried to make it go in,no attention,10,2,1.609437912,-0.5,-0.5,-0.3715279102,-0.5,VBD,37,it,IN,,41,NN,NOUN,38,to,40,57,prep,alternating,"But the Hazel-nut child, who was the most active little creature, climbed up the horse 's tail and began to bite it on the back, enraging the creature to such an extent that it paid the direction the robber tried to make it go in no attention, but galloped straight home.",-0.3715279102,-0.3845059872,3. Recipient Longer,PO,ADP
3115,"One of my favourite presidents, Theodore Roosevelt, president from the early part of the twentieth century  and known as the damned cowboy erm  you might be interested to know how people become president erm Theodore Roosevelt was an arch imperialist  and got very excited about the er war with Spain er America had a s little brief war with Spain at the end of the nineteenth century erm over the possession of Cuba, and erm  in eighteen ninety eight, and this aroused great patriotic feelings in all red blooded Americans and especially in Theodore Roosevelt and er er Roosevelt formed his own  company of cavalry called the Rough Riders  and erm Roosevelt wore glasses and was asthmatic but he had this group called the Rough Riders, sort of early kind of Clint Eastwood stuff, and erm anyway he g he was engaged in the war with Spain er and there was one wonderful moment in the war Spain in which the Spaniards were at the top of a hill called the San Juan hill er and er Teddy, as he was known, of course he gave his name to the teddy bear, did you know that did you?",give,gave,the teddy bear,his name,3,2,0.4054651081,-0.5,-0.5,-0.02187943459,-0.5,VBD,199,he,IN,,203,NN,NOUN,200,to,202,214,prep,alternating,"One of my favourite presidents, Theodore Roosevelt, president from the early part of the twentieth century  and known as the damned cowboy erm  you might be interested to know how people become president erm Theodore Roosevelt was an arch imperialist  and got very excited about the er war with Spain er America had a s little brief war with Spain at the end of the nineteenth century erm over the possession of Cuba, and erm  in eighteen ninety eight, and this aroused great patriotic feelings in all red blooded Americans and especially in Theodore Roosevelt and er er Roosevelt formed his own  company of cavalry called the Rough Riders  and erm Roosevelt wore glasses and was asthmatic but he had this group called the Rough Riders, sort of early kind of Clint Eastwood stuff, and erm anyway he g he was engaged in the war with Spain er and there was one wonderful moment in the war Spain in which the Spaniards were at the top of a hill called the San Juan hill er and er Teddy, as he was known, of course he gave the teddy bear his name, did you know that did you?",-0.02187943459,-0.02873373032,3. Recipient Longer,PO,ADP
14659,"Or you, my Father, most powerful of all gods, hurl your thunderbolts at me and fling me to Tartarus my ugly head!",fling,fling,tartarus,me,1,1,0,-0.5,0.5,-0.429318428,-0.5,VBP,18,,IN,,21,PRP,PRON,19,to,20,26,prep,alternating,"Or you, my Father, most powerful of all gods, hurl your thunderbolts at me and fling tartarus me my ugly head!",-0.429318428,-0.2669529915,2. Equal Length,PO,ADP
6805,"During the conflict Caesar made some of his war-galleys sheer off a little from the transports, and take up a position on the enemy’s exposed flank; and later on, when legionaries who had just dropped into the sea and gathered in small groups were being hard pressed, he manned the small fast-sailing craft and the small boats belonging to the galleys, and sent them to the rescue.",send,sent,the rescue,them,2,1,0.6931471806,-0.5,0.5,-0.2579231262,-0.5,VBD,68,,IN,,71,PRP,PRON,69,to,70,74,prep,alternating,"During the conflict Caesar made some of his war-galleys sheer off a little from the transports, and take up a position on the enemy’s exposed flank; and later on, when legionaries who had just dropped into the sea and gathered in small groups were being hard pressed, he manned the small fast-sailing craft and the small boats belonging to the galleys, and sent the rescue them.",-0.2579231262,-0.1032238007,3. Recipient Longer,PO,ADP
